address,ghidra_name,friendly_name,category,signature,calling_convention,size,status,confidence,danger_level,description,evidence,test_notes,hit_count
,BankFrameItem13Count,BankFrameItem13Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7A88 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem14,BankFrameItem14,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C79E8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem14Count,BankFrameItem14Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7C18 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem14Stock,BankFrameItem14Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7C68 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem15,BankFrameItem15,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7B78 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem15Count,BankFrameItem15Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7DA8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem15NormalTexture,BankFrameItem15NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7E48 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem15Stock,BankFrameItem15Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7DF8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem16Count,BankFrameItem16Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7F38 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem17,BankFrameItem17,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7E98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem18,BankFrameItem18,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8028 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem19,BankFrameItem19,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C81B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem19IconTexture,BankFrameItem19IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8398 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem1IconTexture,BankFrameItem1IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C62A0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem20Count,BankFrameItem20Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8578 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem20NormalTexture,BankFrameItem20NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8618 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem20Stock,BankFrameItem20Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C85C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem21Count,BankFrameItem21Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8708 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem21Stock,BankFrameItem21Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8758 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem22Stock,BankFrameItem22Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C88E8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem24Count,BankFrameItem24Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8BB8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem24Stock,BankFrameItem24Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8C08 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem25,BankFrameItem25,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8B18 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem25Count,BankFrameItem25Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8D48 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem25Stock,BankFrameItem25Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8D98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem26,BankFrameItem26,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8CA8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem26Count,BankFrameItem26Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8ED8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem26NormalTexture,BankFrameItem26NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8F78 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem27Count,BankFrameItem27Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C9068 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem27IconTexture,BankFrameItem27IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C9018 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem27Stock,BankFrameItem27Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C90B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem28,BankFrameItem28,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C8FC8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem28Count,BankFrameItem28Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C91F8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem28IconTexture,BankFrameItem28IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C91A8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem28Stock,BankFrameItem28Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C9248 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem2Stock,BankFrameItem2Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6750 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem3Count,BankFrameItem3Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C68B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem4,BankFrameItem4,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6818 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem4Count,BankFrameItem4Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6A98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem5IconTexture,BankFrameItem5IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6C28 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem5NormalTexture,BankFrameItem5NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6D68 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem6,BankFrameItem6,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6BD8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem6Stock,BankFrameItem6Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6ED0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem7IconTexture,BankFrameItem7IconTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6FE8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem8,BankFrameItem8,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C6F98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem8NormalTexture,BankFrameItem8NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7308 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem9Count,BankFrameItem9Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C73F8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItem9Stock,BankFrameItem9Stock,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C7470 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameItemButtonGeneric_OnClick,BankFrameItemButtonGeneric_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BankFrameMoneyFrame,BankFrameMoneyFrame,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D8B08A0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameSlotCost,BankFrameSlotCost,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D8B0698 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrameTitleText,BankFrameTitleText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1D7C5FD0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BankFrame_OnHide,BankFrame_OnHide,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BankFrame_OnShow,BankFrame_OnShow,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BattlefieldFrameCancelButton,BattlefieldFrameCancelButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3FF0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldFrameCancelButtonText,BattlefieldFrameCancelButtonText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E4388 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldFrameJoinButton_OnClick,BattlefieldFrameJoinButton_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BattlefieldFrameNameHeader,BattlefieldFrameNameHeader,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E2B00 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldFrame_OnUpdate,BattlefieldFrame_OnUpdate,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BattlefieldListScrollFrame,BattlefieldListScrollFrame,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3FC8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldListScrollFrameScrollBarThumbTexture,BattlefieldListScrollFrameScrollBarThumbTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E4270 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldMinimap_LoadUI,BattlefieldMinimap_LoadUI,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BattlefieldZone1,BattlefieldZone1,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E2D80 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone10Highlight,BattlefieldZone10Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3C58 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone10Status,BattlefieldZone10Status,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3C08 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone10Text,BattlefieldZone10Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3CA8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone11Status,BattlefieldZone11Status,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3D70 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone11Text,BattlefieldZone11Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3E10 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone1Highlight,BattlefieldZone1Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E2FB0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone5,BattlefieldZone5,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3488 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone5Highlight,BattlefieldZone5Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3550 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone6,BattlefieldZone6,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E35F0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone6Highlight,BattlefieldZone6Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E36B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone7,BattlefieldZone7,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3758 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone7Text,BattlefieldZone7Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3870 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone8Highlight,BattlefieldZone8Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3988 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone8Status,BattlefieldZone8Status,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3938 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone8Text,BattlefieldZone8Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E39D8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlefieldZone9Text,BattlefieldZone9Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x174E3B40 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BattlegroundShineFadeIn,BattlegroundShineFadeIn,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Beql_ScrollFrame_Update,Beql_ScrollFrame_Update,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BlackoutWorld,BlackoutWorld,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DCA1CA0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BlizzardOptionsPanel_CheckButton_OnClick,BlizzardOptionsPanel_CheckButton_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BlizzardOptionsPanel_OnLoad,BlizzardOptionsPanel_OnLoad,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BlizzardOptionsPanel_UpdateAutoLootDropDown,BlizzardOptionsPanel_UpdateAutoLootDropDown,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Blizzard_CombatLog_CreateFilterMenu,Blizzard_CombatLog_CreateFilterMenu,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Blizzard_CombatLog_EnableEvent,Blizzard_CombatLog_EnableEvent,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Blizzard_CombatLog_Filter_Defaults,Blizzard_CombatLog_Filter_Defaults,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x212E1980 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,Blizzard_CombatLog_GenerateFullFlagList,Blizzard_CombatLog_GenerateFullFlagList,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Blizzard_CombatLog_RefreshGlobalLinks,Blizzard_CombatLog_RefreshGlobalLinks,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BonusActionBar_OnUpdate,BonusActionBar_OnUpdate,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BonusActionBar_SetButtonTransitionState,BonusActionBar_SetButtonTransitionState,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BonusActionButton10Cooldown,BonusActionButton10Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC63B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton10Flash,BonusActionButton10Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC61D8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton10Name,BonusActionButton10Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC62C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton11Border,BonusActionButton11Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC6610 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton11Count,BonusActionButton11Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC6570 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton11NormalTexture,BonusActionButton11NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC6660 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton12Border,BonusActionButton12Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC6908 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton12HotKey,BonusActionButton12HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC6818 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton1HotKey,BonusActionButton1HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4720 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton1NormalTexture,BonusActionButton1NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4860 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton2,BonusActionButton2,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4950 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton2Count,BonusActionButton2Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4AB8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton3,BonusActionButton3,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4C48 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton3Border,BonusActionButton3Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4E50 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton3HotKey,BonusActionButton3HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4D60 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton3Icon,BonusActionButton3Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC4CC0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton4Border,BonusActionButton4Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5148 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton4Cooldown,BonusActionButton4Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC51E8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton4Count,BonusActionButton4Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC50A8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton5Border,BonusActionButton5Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5440 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton5Count,BonusActionButton5Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC53A0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton5Icon,BonusActionButton5Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC52B0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton5NormalTexture,BonusActionButton5NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5490 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton6Name,BonusActionButton6Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC56E8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton6NormalTexture,BonusActionButton6NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5788 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton7Border,BonusActionButton7Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5A30 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton7Cooldown,BonusActionButton7Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5AD0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton7Flash,BonusActionButton7Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC58F0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton8Icon,BonusActionButton8Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5B98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton9,BonusActionButton9,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5E18 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton9Count,BonusActionButton9Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5F80 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton9Flash,BonusActionButton9Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5EE0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton9HotKey,BonusActionButton9HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5F30 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButton9Name,BonusActionButton9Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1DBC5FD0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BonusActionButtonUp,BonusActionButtonUp,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,BossEmoteNormalHuge,BossEmoteNormalHuge,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x16E64220 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BossSummonerAIO_DB,BossSummonerAIO_DB,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x23B908F0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BuffButton1Icon,BuffButton1Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x21134EA0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BuffButton3Icon,BuffButton3Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x211355F8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BuffButton4Duration,BuffButton4Duration,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x21135A30 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,BuffButton_Update,BuffButton_Update,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
